@,B,D,$,F,&,G,I,L,M,N,O,Q,U,V,Y,~,
DE000DK2CDS0,0.00|0.00|0.00,8.13.20,40.00,EUR,2,1.000000,152.672,|[Privatgiro],Lohn/Gehalt 00006802/202008,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.262000,40.00,8.14.20,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,8.17.20,162.00,EUR,2,1.000000,81.000,|[Privatgiro],"Kauf AT 17.08.2020 St 2,000 zu 82,040000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.000000,162.00,8.21.20,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,8.18.20,100.00,EUR,2,1.000000,152.207,|[Privatgiro],"Kauf AT 18.08.2020 St 0,657 zu 152,140000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.657000,100.00,8.24.20,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,9.14.20,40.00,EUR,2,1.000000,153.257,|[Privatgiro],Lohn/Gehalt 00006802/202009,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.261000,40.00,9.15.20,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,9.15.20,162.00,EUR,2,1.000000,81.162,|[Privatgiro],"Kauf AT 15.09.2020 St 1,996 zu 82,200000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.996000,162.00,9.21.20,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,9.18.20,100.00,EUR,2,1.000000,143.062,|[Privatgiro],"Kauf AT 18.09.2020 St 0,699 zu 143,120000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.699000,100.00,9.24.20,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,10.14.20,40.00,EUR,2,1.000000,153.257,|[Privatgiro],Lohn/Gehalt 00006802/202010,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.261000,40.00,10.15.20,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,10.15.20,162.00,EUR,2,1.000000,82.822,|[Privatgiro],"Kauf AT 15.10.2020 St 1,956 zu 83,910000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.956000,162.00,10.21.20,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,10.19.20,100.00,EUR,2,1.000000,138.122,|[Privatgiro],"Kauf AT 19.10.2020 St 0,724 zu 138,030000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.724000,100.00,10.23.20,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,11.12.20,40.00,EUR,2,1.000000,156.250,|[Privatgiro],Lohn/Gehalt 00006802/202011,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.256000,40.00,11.13.20,Deka-DividendenStrategie CF (A),DK2CDS,
DE000DK2CDS0,,11.13.20,,EUR,2,1.000000,151.120,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.125000,18.89,11.13.20,Deka-DividendenStrategie CF (A),DK2CDS,
LU0133666759,,11.13.20,,EUR,2,1.000000,146.842,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.019000,2.79,11.13.20,Deka-ConvergenceAktien TF,940542,
DE0005424519,0.00|0.00|0.00,11.16.20,162.00,EUR,2,1.000000,85.353,|[Privatgiro],"Kauf AT 16.11.2020 St 1,898 zu 86,450000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.898000,162.00,11.23.20,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,11.18.20,100.00,EUR,2,1.000000,149.925,|[Privatgiro],"Kauf AT 18.11.2020 St 0,667 zu 149,870000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.667000,100.00,11.24.20,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,12.14.20,40.00,EUR,2,1.000000,158.730,|[Privatgiro],Lohn/Gehalt 00006802/202012,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.252000,40.00,12.15.20,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,12.15.20,162.00,EUR,2,1.000000,86.170,|[Privatgiro],"Kauf AT 15.12.2020 St 1,880 zu 87,290000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.880000,162.00,12.21.20,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,12.18.20,100.00,EUR,2,1.000000,159.490,|[Privatgiro],"Kauf AT 18.12.2020 St 0,627 zu 159,550000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.627000,100.00,12.24.20,Deka-ConvergenceAktien TF,940542,
DE0005424519,,12.21.20,,EUR,2,1.000000,84.460,,Steuererstattung Deka-BonusRente,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.019000,1.60,12.21.20,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,1.14.21,40.00,EUR,2,1.000000,166.667,|[Privatgiro],Lohn/Gehalt 00006802/202101,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.240000,40.00,1.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,1.15.21,162.00,EUR,2,1.000000,90.301,|[Privatgiro],"Kauf AT 15.01.2021 St 1,794 zu 91,450000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.794000,162.00,1.21.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,1.18.21,100.00,EUR,2,1.000000,167.224,|[Privatgiro],"Kauf AT 18.01.2021 St 0,598 zu 167,320000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.598000,100.00,1.22.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,2.12.21,40.00,EUR,2,1.000000,168.067,|[Privatgiro],Lohn/Gehalt 00006802/202102,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.238000,40.00,2.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,2.15.21,162.00,EUR,2,1.000000,93.426,|[Privatgiro],"Kauf AT 15.02.2021 St 1,734 zu 94,640000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.734000,162.00,2.19.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,2.18.21,100.00,EUR,2,1.000000,168.350,|[Privatgiro],"Kauf AT 18.02.2021 St 0,594 zu 168,240000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.594000,100.00,2.24.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,3.15.21,40.00,EUR,2,1.000000,173.160,|[Privatgiro],Lohn/Gehalt 00006802/202103,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.231000,40.00,3.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,3.15.21,162.00,EUR,2,1.000000,95.238,|[Privatgiro],"Kauf AT 15.03.2021 St 1,701 zu 96,460000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.701000,162.00,3.19.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,3.18.21,100.00,EUR,2,1.000000,168.919,|[Privatgiro],"Kauf AT 18.03.2021 St 0,592 zu 168,790000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.592000,100.00,3.22.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,4.15.21,40.00,EUR,2,1.000000,176.991,|[Privatgiro],Lohn/Gehalt 00006802/202104,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.226000,40.00,4.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,4.15.21,162.00,EUR,2,1.000000,98.660,|[Privatgiro],"Kauf AT 15.04.2021 St 1,642 zu 99,920000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.642000,162.00,4.19.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,4.19.21,100.00,EUR,2,1.000000,165.017,|[Privatgiro],"Kauf AT 19.04.2021 St 0,606 zu 164,910000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.606000,100.00,4.21.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,5.14.21,40.00,EUR,2,1.000000,176.991,|[Privatgiro],Lohn/Gehalt 00006802/202105,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.226000,40.00,5.14.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,5.17.21,162.00,EUR,2,1.000000,98.480,|[Privatgiro],"Kauf AT 17.05.2021 St 1,645 zu 99,760000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.645000,162.00,5.19.21,Deka-BR 100,542451,
DE0005424519,,5.17.21,,EUR,2,1.000000,98.481,,Zulagenzahlung 2020,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.777000,175.00,5.17.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,5.18.21,100.00,EUR,2,1.000000,172.712,|[Privatgiro],"Kauf AT 18.05.2021 St 0,579 zu 172,620000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.579000,100.00,5.20.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,,5.21.21,,EUR,2,1.000000,169.784,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.139000,23.60,5.21.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE000DK2CDS0,0.00|0.00|0.00,6.14.21,40.00,EUR,2,1.000000,180.180,|[Privatgiro],Lohn/Gehalt 00006802/202106,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.222000,40.00,6.16.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,6.15.21,162.00,EUR,2,1.000000,100.935,|[Privatgiro],"Kauf AT 15.06.2021 St 1,605 zu 102,230000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.605000,162.00,6.17.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,6.18.21,100.00,EUR,2,1.000000,183.150,|[Privatgiro],"Kauf AT 18.06.2021 St 0,546 zu 183,210000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.546000,100.00,6.22.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,7.15.21,40.00,EUR,2,1.000000,182.648,|[Privatgiro],Lohn/Gehalt 00006802/202107,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.219000,40.00,7.16.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,7.15.21,162.00,EUR,2,1.000000,104.381,|[Privatgiro],"Kauf AT 15.07.2021 St 1,552 zu 105,730000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.552000,162.00,7.19.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,7.19.21,100.00,EUR,2,1.000000,179.856,|[Privatgiro],"Kauf AT 19.07.2021 St 0,556 zu 180,010000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.556000,100.00,7.21.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,8.13.21,40.00,EUR,2,1.000000,187.793,|[Privatgiro],Lohn/Gehalt 00006802/202108,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.213000,40.00,8.17.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,8.16.21,162.00,EUR,2,1.000000,106.931,|[Privatgiro],"Kauf AT 16.08.2021 St 1,515 zu 108,350000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.515000,162.00,8.18.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,8.18.21,100.00,EUR,2,1.000000,192.308,|[Privatgiro],"Kauf AT 18.08.2021 St 0,520 zu 192,420000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.520000,100.00,8.20.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,9.15.21,40.00,EUR,2,1.000000,183.486,|[Privatgiro],Lohn/Gehalt 00006802/202109,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.218000,40.00,9.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,9.15.21,162.00,EUR,2,1.000000,106.230,|[Privatgiro],"Kauf AT 15.09.2021 St 1,525 zu 107,620000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.525000,162.00,9.17.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,9.20.21,100.00,EUR,2,1.000000,193.424,|[Privatgiro],"Kauf AT 20.09.2021 St 0,517 zu 193,370000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.517000,100.00,9.22.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,10.15.21,40.00,EUR,2,1.000000,185.185,|[Privatgiro],Lohn/Gehalt 00006802/202110,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.216000,40.00,10.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,10.15.21,162.00,EUR,2,1.000000,107.356,|[Privatgiro],"Kauf AT 15.10.2021 St 1,509 zu 108,740000EUR Rabatt 1,280Proz AA",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.509000,162.00,10.19.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,10.18.21,100.00,EUR,2,1.000000,212.766,|[Privatgiro],"Kauf AT 18.10.2021 St 0,470 zu 212,940000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.470000,100.00,10.20.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,,11.12.21,,EUR,2,1.000000,184.379,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.169000,31.16,11.12.21,Deka-DividendenStrategie CF (A),DK2CDS,
LU0133666759,,11.12.21,,EUR,2,1.000000,201.776,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.428000,86.36,11.12.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,11.15.21,40.00,EUR,2,1.000000,191.388,|[Privatgiro],Lohn/Gehalt 00006802/202111,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.209000,40.00,11.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,11.15.21,162.00,EUR,2,1.000000,110.807,|[Privatgiro],"Kauf AT 15.11.2021 St 1,462 zu 110,830000EUR Deka-BR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.462000,162.00,11.18.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,11.18.21,100.00,EUR,2,1.000000,200.401,|[Privatgiro],"Kauf AT 18.11.2021 St 0,499 zu 200,510000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.499000,100.00,11.22.21,Deka-ConvergenceAktien TF,940542,
DE0005424519,,12.7.21,,EUR,2,1.000000,109.650,,Steuererstattung,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.074000,8.11,12.7.21,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,12.15.21,40.00,EUR,2,1.000000,189.573,|[Privatgiro],Lohn/Gehalt 00006802/202112,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.211000,40.00,12.15.21,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,12.15.21,162.00,EUR,2,1.000000,109.533,|[Privatgiro],"Kauf AT 15.12.2021 St 1,479 zu 109,530000EUR Deka-BR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.479000,162.00,12.17.21,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,12.20.21,100.00,EUR,2,1.000000,180.505,|[Privatgiro],"Kauf AT 20.12.2021 St 0,554 zu 180,600000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.554000,100.00,12.22.21,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,1.14.22,40.00,EUR,2,1.000000,194.175,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.206000,40.00,1.14.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,1.17.22,162.00,EUR,2,1.000000,109.682,|[Privatgiro],"Kauf AT 17.01.2022 St 1,477 zu 109,670000EUR Deka-BR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.477000,162.00,1.19.22,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,1.18.22,100.00,EUR,2,1.000000,176.056,|[Privatgiro],"Kauf AT 18.01.2022 St 0,568 zu 176,130000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.568000,100.00,1.20.22,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,2.15.22,40.00,EUR,2,1.000000,188.679,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.212000,40.00,2.16.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,2.15.22,162.00,EUR,2,1.000000,105.263,|[Privatgiro],"Kauf AT 15.02.2022 St 1,539 zu 105,290000EUR Deka-BR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.539000,162.00,2.17.22,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,2.18.22,100.00,EUR,2,1.000000,173.611,|[Privatgiro],"Kauf AT 18.02.2022 St 0,576 zu 173,750000EUR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.576000,100.00,2.22.22,Deka-ConvergenceAktien TF,940542,
DE000DK2CDS0,0.00|0.00|0.00,3.15.22,40.00,EUR,2,1.000000,182.648,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.219000,40.00,3.15.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,3.15.22,162.00,EUR,2,1.000000,100.434,|[Privatgiro],"Kauf AT 15.03.2022 St 1,613 zu 100,410000EUR Deka-BR",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.613000,162.00,3.17.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,4.14.22,40.00,EUR,2,1.000000,193.237,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.207000,40.00,4.14.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,4.19.22,162.00,EUR,2,1.000000,106.439,|[Privatgiro],"Kauf AT 19.04.2022 St 1,522 zu 106,460000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.522000,162.00,4.21.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,5.13.22,40.00,EUR,2,1.000000,186.916,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.214000,40.00,5.17.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,5.16.22,162.00,EUR,2,1.000000,101.951,|[Privatgiro],"Kauf AT 16.05.2022 St 1,589 zu 101,930000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.589000,162.00,5.18.22,Deka-BR 100,542451,
DE0005424519,,5.17.22,,EUR,2,1.000000,101.863,,Zulagenzahlung 2021,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.718000,175.00,5.17.22,Deka-BR 100,542451,
DE000DK2CDS0,,5.20.22,,EUR,2,1.000000,177.425,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.167000,29.63,5.20.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE000DK2CDS0,0.00|0.00|0.00,6.15.22,40.00,EUR,2,1.000000,176.991,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.226000,40.00,6.15.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,6.15.22,162.00,EUR,2,1.000000,95.632,|[Privatgiro],"Kauf AT 15.06.2022 St 1,694 zu 95,640000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.694000,162.00,6.20.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,7.15.22,40.00,EUR,2,1.000000,180.995,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.221000,40.00,7.18.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,7.15.22,162.00,EUR,2,1.000000,98.004,|[Privatgiro],"Kauf AT 15.07.2022 St 1,653 zu 98,020000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.653000,162.00,7.19.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,8.15.22,40.00,EUR,2,1.000000,193.237,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.207000,40.00,8.16.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,8.15.22,162.00,EUR,2,1.000000,107.784,|[Privatgiro],"Kauf AT 15.08.2022 St 1,503 zu 107,810000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.503000,162.00,8.17.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,9.15.22,40.00,EUR,2,1.000000,186.916,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.214000,40.00,9.15.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,9.15.22,162.00,EUR,2,1.000000,102.662,|[Privatgiro],"Kauf AT 15.09.2022 St 1,578 zu 102,690000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.578000,162.00,9.19.22,Deka-BR 100,542451,
DE000DK2CDS0,0.00|0.00|0.00,10.14.22,40.00,EUR,2,1.000000,179.372,|[Privatgiro],VL (Deka),Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.223000,40.00,10.14.22,Deka-DividendenStrategie CF (A),DK2CDS,
DE0005424519,0.00|0.00|0.00,10.17.22,162.00,EUR,2,1.000000,96.890,|[Privatgiro],"Kauf AT 17.10.2022 St 1,672 zu 96,870000EUR Deka-BR 100 Deka-BonusRente",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.672000,162.00,10.19.22,Deka-BR 100,542451,
